Domain	Phylum	Class	Order	Family	Genus	Species	tax_id	tax_level	21hA_minus_num	21hA_minus_frac	21hA_plus_num	21hA_plus_frac	21hB_minus_num	21hB_minus_frac	21hB_plus_num	21hB_plus_frac	21hC_minus_num	21hC_minus_frac	21hC_plus_num	21hC_plus_frac	4hA_minus_num	4hA_minus_frac	4hA_plus_num	4hA_plus_frac	4hB_minus_num	4hB_minus_frac	4hB_plus_num	4hB_plus_frac	4hC_minus_num	4hC_minus_frac	4hC_plus_num	4hC_plus_frac	SYTO_10_num	SYTO_10_frac	SYTO_11_num	SYTO_11_frac	SYTO_12_num	SYTO_12_frac	SYTO_13_num	SYTO_13_frac	SYTO_14_num	SYTO_14_frac	SYTO_15_num	SYTO_15_frac	SYTO_16_num	SYTO_16_frac	SYTO_17_num	SYTO_17_frac	SYTO_18_num	SYTO_18_frac	SYTO_1_num	SYTO_1_frac	SYTO_2_num	SYTO_2_frac	SYTO_3_num	SYTO_3_frac	SYTO_4_num	SYTO_4_frac	SYTO_5_num	SYTO_5_frac	SYTO_6_num	SYTO_6_frac	SYTO_7_num	SYTO_7_frac	SYTO_8_num	SYTO_8_frac	SYTO_9_num	SYTO_9_frac	Total_A_num	Total_A_frac	Total_B_num	Total_B_frac	Total_C_num	Total_C_frac
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas rhizophila	2071607	S	29539	0.00209	10177	0.00121	778	0.00008	18365	0.00263	24272	0.0032	21898	0.00188	23410	0.00236	32605	0.00301	18033	0.00063	19613	0.00254	10477	0.00066	24531	0.00164	18726	0.00068	12571	0.00073	23633	0.0008	8579	0.00064	10316	0.00078	7477	0.00063	11542	0.00066	9686	0.00068	234	0.00024	31344	0.00104	5318	0.00058	21250	0.00082	3069	0.00023	2877	0.00021	4457	0.00022	8826	0.00061	5729	0.00074	30198	0.00079	37143	0.00066	34520	0.00048	22364	0.00042
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas morindae	1541170	S	23113	0.00164	7794	0.00093	924	0.00009	15092	0.00216	26600	0.00351	18049	0.00155	18642	0.00188	25377	0.00235	16411	0.00057	20805	0.00269	9615	0.0006	20583	0.00138	15708	0.00057	11514	0.00067	21782	0.00074	8148	0.00061	9172	0.0007	6310	0.00053	11644	0.00067	8752	0.00061	255	0.00026	23120	0.00077	4550	0.00049	17238	0.00067	3312	0.00025	3371	0.00025	4557	0.00023	9121	0.00063	5407	0.0007	27076	0.00071	21778	0.00039	27613	0.00038	18608	0.00035
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas xanthus	2594473	S	24312	0.00172	9062	0.00108	440	0.00004	14371	0.00206	20677	0.00273	17199	0.00147	19099	0.00193	26566	0.00245	13645	0.00048	19008	0.00246	9579	0.0006	21060	0.00141	15275	0.00055	10167	0.00059	19072	0.00065	6667	0.0005	8516	0.00065	5687	0.00048	9723	0.00056	8340	0.00058	185	0.00019	24575	0.00081	4271	0.00046	16642	0.00064	2585	0.00019	2300	0.00017	3392	0.00017	7777	0.00054	4510	0.00058	24511	0.00064	27760	0.00049	26738	0.00037	17136	0.00032
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas psychrotolerans	1327635	S	16654	0.00118	5355	0.00064	640	0.00006	10199	0.00146	18297	0.00241	13555	0.00116	13827	0.0014	21914	0.00203	12510	0.00044	13746	0.00178	6696	0.00042	15630	0.00105	11819	0.00043	8123	0.00047	15072	0.00051	5673	0.00043	6731	0.00051	4322	0.00036	7967	0.00046	6077	0.00042	125	0.00013	15714	0.00052	3492	0.00038	12328	0.00048	2335	0.00017	2768	0.0002	3151	0.00016	6357	0.00044	3498	0.00045	19875	0.00052	16988	0.0003	21223	0.00029	12684	0.00024
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas koreensis	93064	S	44494	0.00315	16439	0.00196	1327	0.00013	26166	0.00374	50338	0.00664	39279	0.00337	42413	0.00428	59012	0.00545	33584	0.00117	35879	0.00464	18401	0.00116	45317	0.00304	32651	0.00119	21761	0.00127	40018	0.00136	15245	0.00114	17361	0.00132	12728	0.00107	21334	0.00122	16019	0.00112	284	0.00029	44011	0.00146	8766	0.00095	33244	0.00128	5554	0.00041	5369	0.00039	7077	0.00036	16373	0.00113	9764	0.00126	52255	0.00136	39141	0.00069	44854	0.00062	28462	0.00054
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas hengshuiensis	1609977	S	14766	0.00105	4427	0.00053	787	0.00008	8676	0.00124	16347	0.00216	13532	0.00116	13686	0.00138	19563	0.00181	10846	0.00038	12887	0.00167	6413	0.0004	15178	0.00102	11131	0.0004	7572	0.00044	13391	0.00045	5179	0.00039	5913	0.00045	4056	0.00034	7227	0.00041	5649	0.00039	140	0.00014	15099	0.0005	3184	0.00034	10530	0.00041	2290	0.00017	2875	0.00021	3055	0.00015	6048	0.00042	3570	0.00046	18680	0.00049	14990	0.00027	18599	0.00026	11735	0.00022
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas suaedae	2599297	S	14639	0.00104	4696	0.00056	570	0.00006	8385	0.0012	16967	0.00224	12704	0.00109	14075	0.00142	19586	0.00181	9667	0.00034	11275	0.00146	6290	0.0004	13716	0.00092	10364	0.00038	7479	0.00044	13255	0.00045	4905	0.00037	5526	0.00042	3660	0.00031	7088	0.0004	5291	0.00037	125	0.00013	13842	0.00046	2791	0.0003	10829	0.00042	1993	0.00015	2068	0.00015	2820	0.00014	5509	0.00038	3476	0.00045	16927	0.00044	12906	0.00023	15214	0.00021	10499	0.0002
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas panacis	1560345	S	13344	0.00095	4672	0.00056	708	0.00007	8757	0.00125	15305	0.00202	13074	0.00112	11734	0.00118	17946	0.00166	10084	0.00035	11821	0.00153	6239	0.00039	12321	0.00083	10272	0.00037	7127	0.00042	12868	0.00044	4722	0.00035	5294	0.0004	3363	0.00028	6656	0.00038	5101	0.00036	126	0.00013	14549	0.00048	2886	0.00031	10302	0.0004	2129	0.00016	2265	0.00016	3260	0.00016	5681	0.00039	3457	0.00045	16296	0.00043	14688	0.00026	18140	0.00025	11716	0.00022
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas radiodurans	2890321	S	13199	0.00094	4388	0.00052	414	0.00004	7579	0.00108	15285	0.00202	10937	0.00094	11479	0.00116	16415	0.00152	7872	0.00027	9726	0.00126	4736	0.0003	12032	0.00081	10095	0.00037	6894	0.0004	12207	0.00041	4074	0.00031	4439	0.00034	3554	0.0003	5842	0.00033	4620	0.00032	129	0.00013	13135	0.00043	2662	0.00029	9488	0.00037	2093	0.00016	2145	0.00016	2774	0.00014	5425	0.00037	3356	0.00043	16449	0.00043	12211	0.00022	16259	0.00023	10303	0.00019
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas taxi	1549858	S	14554	0.00103	5874	0.0007	491	0.00005	7742	0.00111	16921	0.00223	13040	0.00112	12958	0.00131	18188	0.00168	10752	0.00038	12374	0.0016	6142	0.00039	13359	0.0009	11038	0.0004	7638	0.00045	13988	0.00048	5083	0.00038	5914	0.00045	3945	0.00033	7022	0.0004	5607	0.00039	148	0.00015	15640	0.00052	3238	0.00035	11534	0.00045	2141	0.00016	2260	0.00016	2740	0.00014	5924	0.00041	3354	0.00043	18064	0.00047	16486	0.00029	20616	0.00029	12513	0.00024
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas panacisoli	1813879	S	11913	0.00084	4419	0.00053	314	0.00003	7501	0.00107	13684	0.00181	11272	0.00097	10533	0.00106	16556	0.00153	8082	0.00028	10943	0.00141	5161	0.00032	11247	0.00075	9428	0.00034	6497	0.00038	11837	0.0004	4100	0.00031	4821	0.00037	3240	0.00027	5753	0.00033	4638	0.00032	104	0.00011	12146	0.0004	2275	0.00025	8901	0.00034	1607	0.00012	1593	0.00012	2227	0.00011	4702	0.00032	2922	0.00038	13867	0.00036	11927	0.00021	13335	0.00019	8793	0.00017
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas aliaeris	2759526	S	11344	0.0008	4015	0.00048	387	0.00004	6417	0.00092	13295	0.00175	9793	0.00084	10351	0.00104	14809	0.00137	7595	0.00027	8914	0.00115	4617	0.00029	10959	0.00073	8699	0.00032	5757	0.00034	10968	0.00037	3794	0.00028	4329	0.00033	2759	0.00023	5201	0.0003	4294	0.0003	114	0.00012	10951	0.00036	2162	0.00023	8464	0.00033	1802	0.00013	1964	0.00014	2516	0.00013	4614	0.00032	2730	0.00035	15069	0.00039	10359	0.00018	12091	0.00017	8414	0.00016
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas aerolata	185951	S	12797	0.00091	4976	0.00059	529	0.00005	8641	0.00124	14354	0.00189	10622	0.00091	11100	0.00112	14372	0.00133	9552	0.00033	10657	0.00138	5247	0.00033	11409	0.00076	9448	0.00034	6337	0.00037	11450	0.00039	4080	0.00031	5213	0.0004	2987	0.00025	5842	0.00033	4835	0.00034	112	0.00011	12488	0.00041	2268	0.00025	9056	0.00035	1909	0.00014	1823	0.00013	2461	0.00012	4840	0.00033	3085	0.0004	14748	0.00038	13119	0.00023	15921	0.00022	10596	0.0002
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas insulae	424800	S	13086	0.00093	4412	0.00053	674	0.00007	6699	0.00096	14776	0.00195	11641	0.001	11392	0.00115	17166	0.00159	10008	0.00035	10913	0.00141	5222	0.00033	11662	0.00078	9423	0.00034	6813	0.0004	12480	0.00042	4603	0.00034	5156	0.00039	3594	0.0003	5925	0.00034	4909	0.00034	108	0.00011	14027	0.00046	2611	0.00028	10293	0.0004	1897	0.00014	1920	0.00014	2517	0.00013	5488	0.00038	3218	0.00042	17011	0.00044	12508	0.00022	15681	0.00022	10337	0.0002
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas paucimobilis	13689	S	18622	0.00132	6998	0.00083	699	0.00007	9704	0.00139	20812	0.00275	17605	0.00151	17637	0.00178	22995	0.00212	13833	0.00048	14247	0.00184	7476	0.00047	16462	0.0011	13318	0.00048	8954	0.00052	17660	0.0006	6384	0.00048	6953	0.00053	4991	0.00042	7878	0.00045	6527	0.00046	189	0.00019	17510	0.00058	3668	0.0004	13634	0.00053	2854	0.00021	2908	0.00021	3841	0.00019	7461	0.00051	4624	0.0006	23330	0.00061	18315	0.00032	21058	0.00029	14988	0.00028
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas sanguinis	33051	S	12175	0.00086	5078	0.00061	469	0.00005	9144	0.00131	13577	0.00179	12020	0.00103	10702	0.00108	15952	0.00147	7951	0.00028	10781	0.00139	4629	0.00029	10973	0.00074	9494	0.00034	6080	0.00036	12310	0.00042	3793	0.00028	4789	0.00036	3457	0.00029	5673	0.00032	4689	0.00033	89	0.00009	13355	0.00044	2711	0.00029	9744	0.00038	2040	0.00015	1955	0.00014	2512	0.00013	5581	0.00038	2896	0.00037	15969	0.00042	12624	0.00022	13816	0.00019	9600	0.00018
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas melonis	152682	S	24289	0.00172	7935	0.00095	1518	0.00015	12025	0.00172	26406	0.00348	22895	0.00196	20441	0.00206	26846	0.00248	16088	0.00056	18073	0.00234	8768	0.00055	21655	0.00145	17500	0.00064	11955	0.0007	22721	0.00077	9091	0.00068	9472	0.00072	5722	0.00048	11440	0.00065	8153	0.00057	361	0.00037	25498	0.00084	5094	0.00055	17859	0.00069	4789	0.00035	6676	0.00049	5045	0.00025	9306	0.00064	6731	0.00087	29991	0.00078	29780	0.00053	37108	0.00052	24958	0.00047
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas paeninsulae	2319844	S	5366	0.00038	1870	0.00022	168	0.00002	4204	0.0006	4956	0.00065	4233	0.00036	3559	0.00036	6988	0.00065	3374	0.00012	4738	0.00061	2230	0.00014	5311	0.00036	4021	0.00015	2747	0.00016	4833	0.00016	1727	0.00013	1847	0.00014	1245	0.0001	2422	0.00014	2033	0.00014	37	0.00004	5310	0.00018	913	0.0001	4132	0.00016	753	0.00006	680	0.00005	1080	0.00005	1990	0.00014	1290	0.00017	6693	0.00017	4142	0.00007	4971	0.00007	3399	0.00006
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas lacunae	2698828	S	5233	0.00037	2125	0.00025	219	0.00002	3128	0.00045	6057	0.0008	5351	0.00046	5215	0.00053	8192	0.00076	3950	0.00014	4845	0.00063	2269	0.00014	4864	0.00033	4204	0.00015	3038	0.00018	5514	0.00019	1771	0.00013	2097	0.00016	1471	0.00012	2728	0.00016	2078	0.00015	58	0.00006	5539	0.00018	1244	0.00013	4581	0.00018	751	0.00006	742	0.00005	862	0.00004	2471	0.00017	1485	0.00019	7326	0.00019	5938	0.00011	6546	0.00009	4301	0.00008
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. SYK-6	627192	S	18326	0.0013	5661	0.00067	804	0.00008	9761	0.0014	20670	0.00273	15646	0.00134	15632	0.00158	20624	0.00191	12498	0.00044	14892	0.00193	7546	0.00047	15949	0.00107	12626	0.00046	8548	0.0005	16015	0.00054	5645	0.00042	6444	0.00049	4344	0.00036	8056	0.00046	6797	0.00047	138	0.00014	17542	0.00058	3819	0.00041	13224	0.00051	2519	0.00019	2705	0.0002	3729	0.00019	7384	0.00051	4568	0.00059	22082	0.00058	15772	0.00028	19172	0.00027	13171	0.00025
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. SCG-1	2072936	S	6775	0.00048	2972	0.00035	303	0.00003	4567	0.00065	7820	0.00103	6194	0.00053	6760	0.00068	10487	0.00097	5687	0.0002	6522	0.00084	2964	0.00019	7797	0.00052	5614	0.0002	3827	0.00022	7596	0.00026	2558	0.00019	3029	0.00023	2071	0.00017	3417	0.0002	2917	0.0002	84	0.00009	6974	0.00023	1421	0.00015	5595	0.00022	1291	0.0001	1374	0.0001	1667	0.00008	2680	0.00018	1733	0.00022	10114	0.00026	5979	0.00011	7809	0.00011	5196	0.0001
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. RAC03	1843368	S	7335	0.00052	2196	0.00026	260	0.00003	4898	0.0007	10354	0.00137	7387	0.00063	6856	0.00069	10196	0.00094	4485	0.00016	6289	0.00081	2859	0.00018	7315	0.00049	5254	0.00019	3630	0.00021	6679	0.00023	2333	0.00017	2588	0.0002	1780	0.00015	3307	0.00019	2738	0.00019	62	0.00006	7313	0.00024	1725	0.00019	5535	0.00021	977	0.00007	1029	0.00007	1540	0.00008	2910	0.0002	1631	0.00021	8933	0.00023	7562	0.00013	8224	0.00011	6086	0.00011
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. CAP-1	2676077	S	12452	0.00088	4668	0.00056	390	0.00004	8495	0.00121	15633	0.00206	14068	0.00121	13500	0.00136	17355	0.0016	9219	0.00032	10323	0.00133	4914	0.00031	12269	0.00082	9089	0.00033	5878	0.00034	11119	0.00038	3826	0.00029	4519	0.00034	3037	0.00025	5446	0.00031	4470	0.00031	90	0.00009	11313	0.00037	2455	0.00027	9271	0.00036	1547	0.00011	1633	0.00012	1913	0.0001	4300	0.0003	2749	0.00036	15646	0.00041	13482	0.00024	15486	0.00022	10239	0.00019
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. EP60837	1855519	S	8037	0.00057	3466	0.00041	296	0.00003	4519	0.00065	9800	0.00129	8368	0.00072	7922	0.0008	13420	0.00124	4862	0.00017	5700	0.00074	3372	0.00021	7385	0.00049	5912	0.00021	3924	0.00023	7499	0.00025	2589	0.00019	3011	0.00023	2095	0.00018	3644	0.00021	2921	0.0002	70	0.00007	8086	0.00027	1629	0.00018	6048	0.00023	1154	0.00009	1299	0.00009	1782	0.00009	3390	0.00023	1912	0.00025	10605	0.00028	9622	0.00017	10516	0.00015	7479	0.00014
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YG1	2082188	S	9140	0.00065	3640	0.00043	543	0.00005	5367	0.00077	12120	0.0016	9629	0.00083	9137	0.00092	14106	0.0013	6661	0.00023	7916	0.00102	3921	0.00025	9941	0.00067	7324	0.00027	5063	0.0003	9185	0.00031	3128	0.00023	3776	0.00029	2308	0.00019	4658	0.00027	3492	0.00024	89	0.00009	10262	0.00034	2035	0.00022	8117	0.00031	1721	0.00013	1687	0.00012	2246	0.00011	4329	0.0003	2279	0.0003	13526	0.00035	9528	0.00017	11369	0.00016	7660	0.00014
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. TKS	1315974	S	18232	0.00129	7330	0.00087	836	0.00008	12660	0.00181	27467	0.00362	24720	0.00212	24247	0.00245	39421	0.00364	16403	0.00057	16486	0.00213	6140	0.00039	17231	0.00115	14301	0.00052	10381	0.00061	20048	0.00068	6916	0.00052	7883	0.0006	5630	0.00047	9701	0.00055	6914	0.00048	244	0.00025	20501	0.00068	3854	0.00042	13648	0.00053	3457	0.00026	2926	0.00021	4551	0.00023	8223	0.00057	5956	0.00077	29001	0.00076	30473	0.00054	34789	0.00048	24958	0.00047
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. Cam5-1	2789327	S	7825	0.00055	3617	0.00043	328	0.00003	4703	0.00067	10385	0.00137	8407	0.00072	7180	0.00072	11957	0.0011	5975	0.00021	6567	0.00085	3428	0.00022	7960	0.00053	6029	0.00022	4404	0.00026	8186	0.00028	2647	0.0002	3306	0.00025	2204	0.00018	4119	0.00024	3234	0.00023	95	0.0001	8855	0.00029	1708	0.00018	6121	0.00024	1222	0.00009	1269	0.00009	1911	0.0001	2996	0.00021	2340	0.0003	11502	0.0003	9401	0.00017	10698	0.00015	7220	0.00014
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. KCTC 72723	2733867	S	4927	0.00035	1918	0.00023	157	0.00002	3310	0.00047	5774	0.00076	4757	0.00041	4386	0.00044	5761	0.00053	3350	0.00012	4230	0.00055	2137	0.00013	4616	0.00031	3407	0.00012	2372	0.00014	4709	0.00016	1538	0.00012	1662	0.00013	1125	0.00009	2101	0.00012	1775	0.00012	44	0.00004	5050	0.00017	1225	0.00013	3794	0.00015	618	0.00005	755	0.00005	994	0.00005	1861	0.00013	1134	0.00015	6618	0.00017	4960	0.00009	5828	0.00008	4202	0.00008
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. MI1205	407020	S	13910	0.00099	5720	0.00068	608	0.00006	10000	0.00143	22714	0.003	20458	0.00175	18764	0.00189	27158	0.00251	11169	0.00039	13367	0.00173	5736	0.00036	14785	0.00099	11839	0.00043	7910	0.00046	15484	0.00053	5896	0.00044	6346	0.00048	4470	0.00037	8253	0.00047	6713	0.00047	199	0.0002	15995	0.00053	3071	0.00033	11792	0.00046	2565	0.00019	2576	0.00019	3972	0.0002	6829	0.00047	4034	0.00052	21419	0.00056	25230	0.00045	24828	0.00035	18701	0.00035
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. PAMC28499	2565554	S	3545	0.00025	1993	0.00024	175	0.00002	1869	0.00027	4830	0.00064	2890	0.00025	2577	0.00026	4325	0.0004	2729	0.0001	2857	0.00037	1248	0.00008	2615	0.00018	2358	0.00009	1673	0.0001	3393	0.00012	1069	0.00008	1320	0.0001	954	0.00008	1497	0.00009	1265	0.00009	41	0.00004	3524	0.00012	708	0.00008	2765	0.00011	347	0.00003	451	0.00003	465	0.00002	1289	0.00009	767	0.0001	4338	0.00011	3292	0.00006	4346	0.00006	2550	0.00005
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. CFD-1	2878545	S	4458	0.00032	1216	0.00014	293	0.00003	2858	0.00041	5060	0.00067	4105	0.00035	4488	0.00045	7849	0.00073	2134	0.00007	2733	0.00035	1326	0.00008	1798	0.00012	2995	0.00011	2498	0.00015	4384	0.00015	1090	0.00008	1404	0.00011	999	0.00008	1571	0.00009	1388	0.0001	37	0.00004	3924	0.00013	735	0.00008	2962	0.00011	844	0.00006	790	0.00006	796	0.00004	1291	0.00009	776	0.0001	5665	0.00015	5206	0.00009	5332	0.00007	3802	0.00007
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. CFD-2	2878542	S	5985	0.00042	1691	0.0002	255	0.00003	3653	0.00052	4984	0.00066	6708	0.00058	4143	0.00042	4462	0.00041	3169	0.00011	2488	0.00032	1691	0.00011	3890	0.00026	3678	0.00013	2232	0.00013	4569	0.00016	1985	0.00015	2373	0.00018	1194	0.0001	2638	0.00015	2149	0.00015	55	0.00006	6324	0.00021	884	0.0001	3961	0.00015	1391	0.0001	1381	0.0001	2123	0.00011	2328	0.00016	1924	0.00025	6164	0.00016	7072	0.00013	9201	0.00013	6489	0.00012
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. RSMS	520734	S	3837	0.00027	815	0.0001	63	0.00001	2177	0.00031	4522	0.0006	3402	0.00029	2750	0.00028	4750	0.00044	1988	0.00007	3651	0.00047	1285	0.00008	1825	0.00012	1907	0.00007	1415	0.00008	3203	0.00011	1009	0.00008	970	0.00007	782	0.00007	1323	0.00008	1359	0.00009	68	0.00007	3023	0.0001	778	0.00008	2388	0.00009	599	0.00004	569	0.00004	767	0.00004	1437	0.0001	935	0.00012	4382	0.00011	4652	0.00008	4718	0.00007	3805	0.00007
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. YBL2	484429	S	3292	0.00023	863	0.0001	272	0.00003	2054	0.00029	4730	0.00062	4170	0.00036	5839	0.00059	4855	0.00045	2792	0.0001	3036	0.00039	1751	0.00011	3533	0.00024	3549	0.00013	1925	0.00011	3598	0.00012	1232	0.00009	1548	0.00012	898	0.00008	2202	0.00013	1741	0.00012	38	0.00004	5177	0.00017	873	0.00009	3412	0.00013	890	0.00007	1316	0.0001	1425	0.00007	1387	0.0001	1190	0.00015	6523	0.00017	5587	0.0001	6447	0.00009	4812	0.00009
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium sp. LF-16	2185111	S	1354	0.0001	1146	0.00014	73	0.00001	764	0.00011	2372	0.00031	1886	0.00016	2660	0.00027	3289	0.0003	1685	0.00006	1640	0.00021	654	0.00004	3894	0.00026	1397	0.00005	1383	0.00008	2212	0.00008	439	0.00003	817	0.00006	768	0.00006	714	0.00004	364	0.00003	18	0.00002	3099	0.0001	45	0	1879	0.00007	767	0.00006	777	0.00006	1339	0.00007	621	0.00004	433	0.00006	3029	0.00008	1967	0.00003	3050	0.00004	1879	0.00004
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium phenoxybenzoativorans	1592790	S	18003	0.00128	7813	0.00093	603	0.00006	12040	0.00172	20583	0.00272	17410	0.00149	17135	0.00173	23921	0.00221	13296	0.00046	15389	0.00199	6928	0.00044	17127	0.00115	12536	0.00046	8601	0.0005	17351	0.00059	5994	0.00045	6831	0.00052	4941	0.00041	8495	0.00049	6824	0.00048	163	0.00017	18767	0.00062	3622	0.00039	13113	0.00051	2214	0.00016	2632	0.00019	3642	0.00018	7782	0.00054	4665	0.0006	22124	0.00058	16001	0.00028	18607	0.00026	12434	0.00023
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium yanoikuyae	13690	S	27542	0.00195	10345	0.00123	1096	0.00011	14736	0.00211	32724	0.00432	27902	0.00239	28236	0.00285	37790	0.00349	18287	0.00064	22005	0.00284	10963	0.00069	23986	0.00161	19217	0.0007	13933	0.00081	25592	0.00087	9034	0.00068	10410	0.00079	6712	0.00056	13154	0.00075	10588	0.00074	294	0.0003	30130	0.001	6018	0.00065	21168	0.00082	4603	0.00034	5069	0.00037	6731	0.00034	11957	0.00082	6878	0.00089	37401	0.00098	36192	0.00064	42728	0.00059	28414	0.00054
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium indicum	332055	S	11259	0.0008	4254	0.00051	583	0.00006	6553	0.00094	14924	0.00197	12372	0.00106	13506	0.00136	18427	0.0017	8237	0.00029	9902	0.00128	4864	0.00031	9976	0.00067	8388	0.0003	5862	0.00034	10326	0.00035	3607	0.00027	4479	0.00034	2971	0.00025	5993	0.00034	4872	0.00034	108	0.00011	12138	0.0004	2689	0.00029	9110	0.00035	1967	0.00015	1802	0.00013	2583	0.00013	4504	0.00031	2733	0.00035	15384	0.0004	16966	0.0003	18648	0.00026	12763	0.00024
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium amiense	135719	S	30093	0.00213	11852	0.00141	1368	0.00013	19824	0.00284	34458	0.00455	30100	0.00258	32650	0.0033	44423	0.00411	24578	0.00086	27644	0.00357	12337	0.00078	29649	0.00199	22713	0.00083	15047	0.00088	29867	0.00101	10996	0.00082	12590	0.00096	8174	0.00068	16412	0.00094	12359	0.00086	272	0.00028	32253	0.00107	5942	0.00064	22877	0.00088	5062	0.00038	5272	0.00038	6644	0.00034	12123	0.00084	7192	0.00093	40174	0.00105	29843	0.00053	36057	0.0005	24137	0.00046
Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Sphingobium cloacae	120107	S	30349	0.00215	11691	0.00139	1106	0.00011	18629	0.00266	35992	0.00475	29007	0.00249	30952	0.00312	50869	0.0047	23110	0.00081	28007	0.00362	11620	0.00073	28032	0.00188	22979	0.00083	15092	0.00088	32250	0.0011	10869	0.00081	13921	0.00106	9942	0.00083	14153	0.00081	12199	0.00085	362	0.00037	32178	0.00107	6201	0.00067	21721	0.00084	5241	0.00039	4962	0.00036	6283	0.00032	12840	0.00089	6457	0.00084	42689	0.00111	30233	0.00054	33840	0.00047	24528	0.00046
